idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
251,40,10000,71.957338,10,6;5;4;4;7;3;3;3;3;2,time,0.25;0.2;0.166667,141.514770
252,40,10000,69.011918,11,6;4;4;3;5;4;4;4;3;2;1,time,0.25;0.2;0.166667,138.760408
253,40,10000,51.747929,10,5;7;4;4;4;4;3;4;3;2,time,0.25;0.2;0.166667,140.275423
254,40,10000,59.616643,12,5;4;4;6;2;3;3;2;4;3;2;2,time,0.25;0.2;0.166667,137.614406
255,40,10000,59.059950,10,4;5;4;6;4;4;3;5;3;2,time,0.25;0.2;0.166667,141.178465
256,40,10000,62.969034,10,7;4;4;5;5;4;4;3;2;2,time,0.25;0.2;0.166667,147.064427
257,40,10000,46.881923,10,4;4;5;5;6;6;4;2;3;1,time,0.25;0.2;0.166667,139.405119
258,40,10000,49.644989,9,8;6;4;5;4;3;3;3;4,time,0.25;0.2;0.166667,146.881612
259,40,10000,64.414492,10,4;6;4;4;5;4;4;3;3;3,time,0.25;0.2;0.166667,140.055691
260,40,10000,60.012454,10,5;5;3;3;4;5;6;3;2;4,time,0.25;0.2;0.166667,140.414560
261,40,10000,47.567354,9,4;6;8;7;3;4;3;3;2,time,0.25;0.2;0.166667,142.957884
262,40,10000,57.967150,12,6;4;3;3;3;4;3;3;2;3;3;3,time,0.25;0.2;0.166667,138.827103
263,40,10000,49.276986,9,4;4;4;4;4;7;8;3;2,time,0.25;0.2;0.166667,145.198271
264,40,10000,65.223133,11,5;6;3;3;3;4;3;4;5;2;2,time,0.25;0.2;0.166667,140.944956
265,40,10000,58.186277,11,5;5;4;8;4;4;2;2;2;2;2,time,0.25;0.2;0.166667,143.895505
266,40,10000,70.712243,12,4;3;3;3;5;4;3;3;3;4;2;3,time,0.25;0.2;0.166667,135.480709
267,40,10000,56.374810,11,4;4;3;5;3;4;3;3;3;4;4,time,0.25;0.2;0.166667,133.902747
268,40,10000,78.166394,12,4;4;4;4;3;3;4;3;3;2;4;2,time,0.25;0.2;0.166667,138.733736
269,40,10000,57.453655,10,3;5;3;4;5;5;4;5;3;3,time,0.25;0.2;0.166667,138.066345
270,40,10000,59.375279,10,5;3;8;4;3;6;3;5;2;1,time,0.25;0.2;0.166667,145.602607
271,40,10000,76.112797,11,4;5;5;4;5;3;5;2;3;2;2,time,0.25;0.2;0.166667,141.509546
272,40,10000,66.731950,9,6;8;7;4;5;3;2;3;2,time,0.25;0.2;0.166667,140.595304
273,40,10000,76.832920,10,5;6;6;4;3;3;5;3;3;2,time,0.25;0.2;0.166667,144.883377
274,40,10000,74.532875,11,4;4;3;4;6;3;4;4;5;2;1,time,0.25;0.2;0.166667,138.824864
275,40,10000,66.362668,10,6;6;5;5;4;3;3;3;4;1,time,0.25;0.2;0.166667,145.172966
276,40,10000,51.049829,10,5;3;7;6;4;3;4;4;3;1,time,0.25;0.2;0.166667,140.581501
277,40,10000,65.764866,11,4;4;3;6;4;3;3;3;5;3;2,time,0.25;0.2;0.166667,140.280483
278,40,10000,70.555791,12,6;5;3;3;2;4;3;3;3;4;2;2,time,0.25;0.2;0.166667,137.981209
279,40,10000,50.830795,12,3;4;3;3;5;3;3;5;4;3;2;2,time,0.25;0.2;0.166667,137.297772
280,40,10000,75.779265,11,8;5;4;3;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,142.547446
281,40,10000,63.042306,10,6;7;4;3;5;3;3;3;3;3,time,0.25;0.2;0.166667,142.281640
282,40,10000,65.820767,9,5;6;5;6;3;5;6;3;1,time,0.25;0.2;0.166667,148.048034
283,40,10000,44.737971,9,6;5;6;4;4;4;3;3;5,time,0.25;0.2;0.166667,139.623250
284,40,10000,61.563320,11,6;3;4;4;3;3;4;3;3;4;3,time,0.25;0.2;0.166667,142.828665
285,40,10000,62.384441,11,4;3;4;3;3;6;4;5;3;4;1,time,0.25;0.2;0.166667,140.789410
286,40,10000,59.538930,10,5;3;4;5;4;4;5;5;3;2,time,0.25;0.2;0.166667,140.734591
287,40,10000,56.673793,11,4;6;3;3;5;5;3;3;3;3;2,time,0.25;0.2;0.166667,140.839073
288,40,10000,58.329774,10,7;4;4;8;4;3;3;2;3;2,time,0.25;0.2;0.166667,141.388996
289,40,10000,65.265022,11,5;5;4;3;4;3;3;5;3;3;2,time,0.25;0.2;0.166667,140.060097
290,40,10000,63.069167,10,5;5;5;3;4;6;3;5;3;1,time,0.25;0.2;0.166667,145.294980
291,40,10000,62.746385,10,4;3;4;4;5;3;7;4;3;3,time,0.25;0.2;0.166667,138.750392
292,40,10000,61.831393,9,7;4;5;7;5;4;2;3;3,time,0.25;0.2;0.166667,145.011585
293,40,10000,57.257315,9,4;5;3;7;8;3;3;4;3,time,0.25;0.2;0.166667,144.306650
294,40,10000,54.633101,10,5;4;5;6;5;5;3;3;2;2,time,0.25;0.2;0.166667,141.014754
295,40,10000,44.478217,9,5;6;4;4;3;4;7;4;3,time,0.25;0.2;0.166667,140.767839
296,40,10000,73.273317,11,3;3;7;5;3;4;5;3;3;3;1,time,0.25;0.2;0.166667,139.638107
297,40,10000,60.223426,11,5;5;4;3;4;4;4;3;4;3;1,time,0.25;0.2;0.166667,141.801806
298,40,10000,67.554410,11,5;6;6;3;3;3;2;3;3;3;3,time,0.25;0.2;0.166667,140.410339
299,40,10000,51.813644,10,4;6;4;6;5;3;3;4;3;2,time,0.25;0.2;0.166667,146.598190
300,40,10000,69.640743,10,3;6;4;5;5;3;3;3;5;3,time,0.25;0.2;0.166667,143.120861
301,40,10000,52.176025,8,5;5;7;4;5;4;5;5,time,0.25;0.2;0.166667,146.089797
302,40,10000,53.712730,12,4;5;5;4;3;3;3;2;4;2;3;2,time,0.25;0.2;0.166667,141.334732
303,40,10000,44.313000,9,6;6;4;7;4;4;6;2;1,time,0.25;0.2;0.166667,146.116574
304,40,10000,50.621250,9,4;5;5;4;6;5;3;4;4,time,0.25;0.2;0.166667,142.071186
305,40,10000,49.672947,9,7;5;4;4;3;3;5;5;4,time,0.25;0.2;0.166667,139.900443
306,40,10000,66.037752,11,3;6;5;3;4;3;5;3;2;3;3,time,0.25;0.2;0.166667,140.410407
307,40,10000,49.441209,11,3;4;6;6;4;4;3;3;3;2;2,time,0.25;0.2;0.166667,139.101958
308,40,10000,73.296089,11,4;5;5;3;3;4;3;4;4;3;2,time,0.25;0.2;0.166667,139.228189
309,40,10000,65.032773,10,6;5;5;4;3;5;5;3;3;1,time,0.25;0.2;0.166667,142.267145
310,40,10000,62.710963,10,3;7;5;3;4;3;3;5;4;3,time,0.25;0.2;0.166667,138.967903
311,40,10000,57.772527,11,5;7;6;3;2;3;3;3;3;3;2,time,0.25;0.2;0.166667,139.231691
312,40,10000,57.338393,9,4;6;3;5;5;4;4;3;6,time,0.25;0.2;0.166667,144.220037
313,40,10000,53.205690,9,3;6;6;6;3;3;4;5;4,time,0.25;0.2;0.166667,142.376842
314,40,10000,52.433592,9,6;4;5;4;3;4;9;2;3,time,0.25;0.2;0.166667,145.666695
315,40,10000,53.608617,11,4;3;4;6;3;4;3;3;3;3;4,time,0.25;0.2;0.166667,140.488397
316,40,10000,84.573685,14,5;3;2;4;3;2;3;3;2;2;3;3;3;2,time,0.25;0.2;0.166667,138.682474
317,40,10000,66.441637,11,3;4;4;4;3;5;4;4;3;3;3,time,0.25;0.2;0.166667,137.819590
318,40,10000,58.980178,10,3;6;3;5;4;4;4;5;3;3,time,0.25;0.2;0.166667,137.584741
319,40,10000,52.097088,9,4;5;5;5;8;5;4;3;1,time,0.25;0.2;0.166667,144.645540
320,40,10000,62.116681,11,4;4;7;4;4;5;3;2;2;3;2,time,0.25;0.2;0.166667,140.024059
321,40,10000,63.264366,11,5;4;4;3;4;4;4;5;3;2;2,time,0.25;0.2;0.166667,139.012856
322,40,10000,60.054670,11,4;4;4;7;3;4;3;3;3;3;2,time,0.25;0.2;0.166667,138.734451
323,40,10000,52.743752,9,4;6;4;3;4;7;6;3;3,time,0.25;0.2;0.166667,143.907585
324,40,10000,60.455948,11,5;5;5;4;3;3;5;4;3;2;1,time,0.25;0.2;0.166667,142.324965
325,40,10000,76.010945,12,6;4;4;2;3;2;3;4;3;3;4;2,time,0.25;0.2;0.166667,134.262482
326,40,10000,71.354757,11,5;5;3;6;3;3;5;3;3;2;2,time,0.25;0.2;0.166667,139.180737
327,40,10000,64.611995,11,5;4;4;3;4;7;4;3;2;2;2,time,0.25;0.2;0.166667,138.213565
328,40,10000,69.641609,11,5;8;3;3;3;3;4;4;2;3;2,time,0.25;0.2;0.166667,142.378191
329,40,10000,55.406599,10,5;9;5;3;3;3;4;4;2;2,time,0.25;0.2;0.166667,142.297173
330,40,10000,64.250103,11,3;3;6;7;3;3;4;4;3;2;2,time,0.25;0.2;0.166667,139.296499
331,40,10000,67.987595,11,6;5;4;4;3;5;3;3;3;3;1,time,0.25;0.2;0.166667,140.778238
332,40,10000,67.653447,11,4;5;4;3;4;7;4;2;3;3;1,time,0.25;0.2;0.166667,137.508573
333,40,10000,52.617991,10,6;3;3;7;6;3;3;3;3;3,time,0.25;0.2;0.166667,144.424535
334,40,10000,56.499535,10,4;4;4;5;3;6;3;5;3;3,time,0.25;0.2;0.166667,138.436466
335,40,10000,68.240753,11,6;5;3;4;4;3;3;3;3;4;2,time,0.25;0.2;0.166667,137.774691
336,40,10000,77.837038,11,5;4;7;3;4;2;2;3;3;3;4,time,0.25;0.2;0.166667,138.479883
337,40,10000,65.836534,10,5;6;3;6;4;5;3;3;4;1,time,0.25;0.2;0.166667,147.195498
338,40,10000,69.149793,10,7;5;5;3;5;5;3;2;3;2,time,0.25;0.2;0.166667,142.264435
339,40,10000,72.374130,10,6;4;5;3;4;5;4;4;4;1,time,0.25;0.2;0.166667,142.683961
340,40,10000,76.075708,11,4;5;4;4;5;4;4;3;3;2;2,time,0.25;0.2;0.166667,138.711659
341,40,10000,55.823465,11,5;6;5;3;3;2;3;3;4;3;3,time,0.25;0.2;0.166667,140.956416
342,40,10000,61.433479,11,4;3;7;3;3;3;4;4;3;4;2,time,0.25;0.2;0.166667,142.449033
343,40,10000,53.998188,10,4;3;3;4;6;3;4;5;5;3,time,0.25;0.2;0.166667,138.656857
344,40,10000,58.907009,10,6;4;4;4;3;3;4;3;3;6,time,0.25;0.2;0.166667,139.902976
345,40,10000,63.610217,10,3;5;3;5;5;5;5;3;4;2,time,0.25;0.2;0.166667,136.774189
346,40,10000,59.293036,11,5;3;3;3;3;3;4;3;5;6;2,time,0.25;0.2;0.166667,141.390057
347,40,10000,52.762493,10,4;3;8;4;6;4;3;4;3;1,time,0.25;0.2;0.166667,142.069496
348,40,10000,79.111716,12,4;3;4;3;3;3;5;4;3;3;3;2,time,0.25;0.2;0.166667,139.490361
349,40,10000,42.217494,10,4;4;5;8;5;4;2;3;3;2,time,0.25;0.2;0.166667,139.890121
350,40,10000,65.612608,11,5;6;3;5;3;3;3;4;2;3;3,time,0.25;0.2;0.166667,143.909572
351,40,10000,75.087898,12,3;6;4;4;3;3;3;3;4;3;3;1,time,0.25;0.2;0.166667,139.910897
352,40,10000,71.811192,11,8;4;5;2;3;3;3;3;3;3;3,time,0.25;0.2;0.166667,137.265756
353,40,10000,71.778889,11,3;4;3;6;5;4;5;3;2;3;2,time,0.25;0.2;0.166667,141.223698
354,40,10000,57.265372,9,4;6;5;7;3;3;3;4;5,time,0.25;0.2;0.166667,143.139508
355,40,10000,78.528482,11,3;4;3;5;3;4;3;6;4;3;2,time,0.25;0.2;0.166667,135.998377
356,40,10000,73.028845,11,4;3;5;6;3;3;3;3;3;3;4,time,0.25;0.2;0.166667,138.456864
357,40,10000,51.891629,10,5;3;5;5;5;5;4;4;3;1,time,0.25;0.2;0.166667,139.371791
358,40,10000,45.945077,10,3;6;5;3;4;4;4;4;4;3,time,0.25;0.2;0.166667,142.458486
359,40,10000,77.284446,10,8;3;3;3;7;4;3;3;3;3,time,0.25;0.2;0.166667,141.745549
360,40,10000,70.395626,12,4;3;3;3;3;3;3;7;4;3;3;1,time,0.25;0.2;0.166667,137.510073
361,40,10000,51.632993,11,4;6;5;7;2;2;3;3;3;3;2,time,0.25;0.2;0.166667,140.881540
362,40,10000,73.256024,11,4;6;3;4;4;3;3;3;3;4;3,time,0.25;0.2;0.166667,139.020141
363,40,10000,65.978450,13,5;3;3;3;6;2;2;3;4;3;2;2;2,time,0.25;0.2;0.166667,140.576358
364,40,10000,54.072293,10,5;5;4;5;4;3;3;3;4;4,time,0.25;0.2;0.166667,138.919458
365,40,10000,82.208939,12,4;4;3;3;3;4;4;6;2;2;3;2,time,0.25;0.2;0.166667,138.133927
366,40,10000,83.086403,12,3;4;3;5;4;4;4;3;4;2;2;2,time,0.25;0.2;0.166667,142.629795
367,40,10000,57.833885,10,5;6;7;4;3;3;3;3;3;3,time,0.25;0.2;0.166667,142.008623
368,40,10000,55.736324,10,4;6;4;6;4;4;5;3;2;2,time,0.25;0.2;0.166667,137.908047
369,40,10000,64.689024,12,4;3;3;3;3;4;5;3;4;3;2;3,time,0.25;0.2;0.166667,136.924221
370,40,10000,71.347078,10,5;5;3;7;3;3;4;5;3;2,time,0.25;0.2;0.166667,139.393265
371,40,10000,57.516026,12,3;3;4;3;3;3;5;4;4;2;2;4,time,0.25;0.2;0.166667,140.051940
372,40,10000,77.794989,11,4;5;8;3;3;3;3;2;3;4;2,time,0.25;0.2;0.166667,135.627948
373,40,10000,51.936816,11,4;5;4;6;3;3;3;4;4;3;1,time,0.25;0.2;0.166667,139.522495
374,40,10000,62.872126,10,6;6;3;3;4;4;3;5;3;3,time,0.25;0.2;0.166667,142.074987
375,40,10000,53.931082,11,4;5;7;4;3;3;3;3;3;2;3,time,0.25;0.2;0.166667,138.792107
376,40,10000,61.524129,11,4;3;3;4;3;3;5;5;5;4;1,time,0.25;0.2;0.166667,141.423660
377,40,10000,64.689617,10,4;4;5;3;5;3;4;5;5;2,time,0.25;0.2;0.166667,136.460523
378,40,10000,48.876819,9,4;5;6;7;4;4;4;4;2,time,0.25;0.2;0.166667,142.977080
379,40,10000,69.674394,12,5;3;3;3;4;3;3;3;3;4;4;2,time,0.25;0.2;0.166667,140.586545
380,40,10000,74.875611,10,4;4;4;4;4;5;4;5;4;2,time,0.25;0.2;0.166667,141.341807
381,40,10000,66.906623,12,4;5;3;3;4;3;6;3;3;2;3;1,time,0.25;0.2;0.166667,137.756592
382,40,10000,54.996759,11,5;4;4;5;3;3;3;2;3;3;5,time,0.25;0.2;0.166667,138.377024
383,40,10000,65.873766,11,5;4;8;3;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,138.437950
384,40,10000,48.553861,11,7;6;5;3;2;3;3;2;3;3;3,time,0.25;0.2;0.166667,138.387786
385,40,10000,66.313512,11,3;7;3;3;3;3;4;4;4;4;2,time,0.25;0.2;0.166667,137.582926
386,40,10000,58.094458,9,5;7;4;5;6;3;3;4;3,time,0.25;0.2;0.166667,144.721196
387,40,10000,59.654255,10,5;4;4;5;3;4;3;3;5;4,time,0.25;0.2;0.166667,144.737177
388,40,10000,71.756926,10,5;5;3;4;5;6;3;3;3;3,time,0.25;0.2;0.166667,138.313617
389,40,10000,61.591526,10,7;5;3;3;5;4;3;4;3;3,time,0.25;0.2;0.166667,141.194193
390,40,10000,57.460383,10,5;4;4;6;5;5;3;3;2;3,time,0.25;0.2;0.166667,142.357296
391,40,10000,56.788334,10,3;7;4;3;4;4;5;3;4;3,time,0.25;0.2;0.166667,139.170600
392,40,10000,73.766777,10,4;5;5;3;3;3;4;4;3;6,time,0.25;0.2;0.166667,140.003968
393,40,10000,61.264350,11,4;5;5;3;6;3;4;2;3;2;3,time,0.25;0.2;0.166667,142.847511
394,40,10000,80.782615,12,4;4;4;5;3;3;3;3;4;2;3;2,time,0.25;0.2;0.166667,142.809145
395,40,10000,74.679514,10,4;5;5;3;6;6;4;3;3;1,time,0.25;0.2;0.166667,141.869942
396,40,10000,44.385821,10,5;5;4;3;3;4;6;3;4;3,time,0.25;0.2;0.166667,146.722967
397,40,10000,72.621882,12,5;3;3;5;4;4;4;2;2;3;3;2,time,0.25;0.2;0.166667,137.012703
398,40,10000,72.105100,11,5;6;4;4;3;4;3;3;3;3;2,time,0.25;0.2;0.166667,141.139623
399,40,10000,67.773270,11,4;3;5;3;3;3;3;4;3;4;5,time,0.25;0.2;0.166667,132.458247
400,40,10000,51.661328,11,3;4;5;6;4;4;4;4;2;2;2,time,0.25;0.2;0.166667,138.084021
401,40,10000,52.824128,10,4;4;4;5;4;6;4;3;3;3,time,0.25;0.2;0.166667,141.614835
402,40,10000,64.145430,11,3;4;3;3;3;5;4;4;4;5;2,time,0.25;0.2;0.166667,141.780401
403,40,10000,67.042966,11,4;4;5;3;3;3;3;5;3;4;3,time,0.25;0.2;0.166667,142.445228
404,40,10000,50.348683,10,5;4;5;4;4;7;3;3;3;2,time,0.25;0.2;0.166667,141.242939
405,40,10000,51.784724,11,5;3;3;4;3;4;4;3;5;3;3,time,0.25;0.2;0.166667,142.293391
406,40,10000,63.711078,11,4;3;4;4;4;3;4;4;5;3;2,time,0.25;0.2;0.166667,140.853804
407,40,10000,71.485482,10,6;3;7;4;3;5;3;4;3;2,time,0.25;0.2;0.166667,139.426879
408,40,10000,57.150013,10,5;4;3;5;4;4;5;3;5;2,time,0.25;0.2;0.166667,144.654081
409,40,10000,58.483451,10,6;4;4;5;3;5;7;2;2;2,time,0.25;0.2;0.166667,140.350920
410,40,10000,53.921548,10,6;3;5;3;4;4;7;4;3;1,time,0.25;0.2;0.166667,141.369632
411,40,10000,72.950263,11,3;4;7;3;6;5;2;3;3;3;1,time,0.25;0.2;0.166667,140.386843
412,40,10000,61.521949,10,4;5;5;4;3;6;4;3;3;3,time,0.25;0.2;0.166667,144.099621
413,40,10000,69.405379,12,5;4;3;6;4;3;3;3;3;3;2;1,time,0.25;0.2;0.166667,138.831233
414,40,10000,56.703826,10,5;3;5;4;6;3;4;4;4;2,time,0.25;0.2;0.166667,139.763087
415,40,10000,63.560607,11,4;4;4;5;3;3;3;4;4;3;3,time,0.25;0.2;0.166667,135.751954
416,40,10000,60.426838,11,8;3;3;3;3;4;3;4;3;5;1,time,0.25;0.2;0.166667,140.116580
417,40,10000,60.813142,11,3;3;3;5;3;3;3;5;4;4;4,time,0.25;0.2;0.166667,139.892181
418,40,10000,58.850196,9,4;4;4;6;7;3;6;3;3,time,0.25;0.2;0.166667,144.171513
419,40,10000,73.541777,11,6;4;3;5;5;4;3;3;2;3;2,time,0.25;0.2;0.166667,141.997836
420,40,10000,71.571767,12,6;3;2;3;3;4;4;3;3;3;3;3,time,0.25;0.2;0.166667,137.434334
421,40,10000,67.920447,11,4;4;3;4;4;5;3;3;3;4;3,time,0.25;0.2;0.166667,136.695741
422,40,10000,65.271189,11,4;5;3;3;4;4;3;4;3;6;1,time,0.25;0.2;0.166667,139.264807
423,40,10000,54.373754,10,4;3;4;6;6;4;4;4;4;1,time,0.25;0.2;0.166667,140.065505
424,40,10000,58.332109,11,5;3;4;4;3;4;4;3;3;5;2,time,0.25;0.2;0.166667,139.101474
425,40,10000,66.399246,12,4;5;3;3;4;3;3;4;4;3;3;1,time,0.25;0.2;0.166667,138.631921
426,40,10000,59.829676,9,6;3;5;6;4;3;5;4;4,time,0.25;0.2;0.166667,144.390953
427,40,10000,55.244625,10,5;5;3;9;3;2;4;3;3;3,time,0.25;0.2;0.166667,136.826184
428,40,10000,48.272774,9,4;6;4;5;3;6;6;4;2,time,0.25;0.2;0.166667,142.326039
429,40,10000,74.633398,11,5;9;3;3;4;3;4;2;2;3;2,time,0.25;0.2;0.166667,140.105471
430,40,10000,55.687367,10,3;3;4;6;7;4;5;3;2;3,time,0.25;0.2;0.166667,144.698581
431,40,10000,62.041534,10,7;4;4;6;4;3;4;5;2;1,time,0.25;0.2;0.166667,143.855838
432,40,10000,72.751777,11,6;4;3;4;3;3;3;4;3;4;3,time,0.25;0.2;0.166667,137.117064
433,40,10000,57.644924,11,3;3;5;3;3;4;3;3;6;6;1,time,0.25;0.2;0.166667,141.763882
434,40,10000,57.522933,10,5;6;4;4;4;6;5;3;2;1,time,0.25;0.2;0.166667,142.689326
435,40,10000,64.405615,12,3;3;4;5;3;4;3;4;3;3;2;3,time,0.25;0.2;0.166667,136.794196
436,40,10000,45.458795,10,5;5;3;4;3;5;4;5;3;3,time,0.25;0.2;0.166667,139.023639
437,40,10000,68.184790,11,4;4;3;4;4;4;6;3;3;3;2,time,0.25;0.2;0.166667,137.547126
438,40,10000,73.893962,10,4;5;5;3;4;3;4;5;5;2,time,0.25;0.2;0.166667,139.210556
439,40,10000,66.512364,9,6;8;3;4;4;7;3;3;2,time,0.25;0.2;0.166667,149.119909
440,40,10000,65.428105,10,3;5;4;4;6;3;5;3;5;2,time,0.25;0.2;0.166667,143.770509
441,40,10000,52.908450,11,3;4;5;7;4;3;2;3;4;3;2,time,0.25;0.2;0.166667,139.110996
442,40,10000,59.060931,10,8;4;4;5;3;4;4;3;3;2,time,0.25;0.2;0.166667,144.265067
443,40,10000,54.010762,11,4;4;4;4;5;4;5;3;3;2;2,time,0.25;0.2;0.166667,139.900509
444,40,10000,52.509561,12,8;4;3;5;2;3;4;3;3;2;2;1,time,0.25;0.2;0.166667,140.355127
445,40,10000,59.455190,10,5;6;4;8;4;4;3;2;3;1,time,0.25;0.2;0.166667,140.668477
446,40,10000,62.212522,10,3;5;3;6;4;4;3;4;4;4,time,0.25;0.2;0.166667,139.166723
447,40,10000,71.372377,11,5;4;5;3;4;4;5;3;3;3;1,time,0.25;0.2;0.166667,141.713175
448,40,10000,68.605621,10,5;5;6;4;4;4;3;3;3;3,time,0.25;0.2;0.166667,142.663362
449,40,10000,76.858252,12,4;4;4;3;3;3;4;3;3;3;3;3,time,0.25;0.2;0.166667,137.652042
450,40,10000,51.392772,10,5;7;4;4;4;3;3;4;4;2,time,0.25;0.2;0.166667,139.868758
451,40,10000,51.662453,11,4;5;4;4;4;3;5;3;3;3;2,time,0.25;0.2;0.166667,138.691093
452,40,10000,63.687328,11,5;6;6;6;3;3;3;3;2;2;1,time,0.25;0.2;0.166667,144.105088
453,40,10000,57.210167,11,4;4;3;4;4;5;3;5;3;3;2,time,0.25;0.2;0.166667,141.175862
454,40,10000,63.942112,11,5;4;4;3;4;3;4;3;4;2;4,time,0.25;0.2;0.166667,140.864070
455,40,10000,78.434935,11,4;5;5;5;3;3;4;3;3;3;2,time,0.25;0.2;0.166667,140.131284
456,40,10000,83.424178,12,3;4;3;3;5;3;4;3;3;3;3;3,time,0.25;0.2;0.166667,137.796530
457,40,10000,63.903484,11,6;4;4;3;4;4;3;3;3;3;3,time,0.25;0.2;0.166667,139.412158
458,40,10000,56.651098,10,3;4;4;5;6;3;3;4;6;2,time,0.25;0.2;0.166667,139.449961
459,40,10000,52.222928,11,4;6;4;5;3;3;4;3;4;3;1,time,0.25;0.2;0.166667,141.740628
460,40,10000,54.622087,11,4;4;6;2;4;3;5;4;3;4;1,time,0.25;0.2;0.166667,141.175826
461,40,10000,51.198156,9,4;5;3;5;5;5;5;6;2,time,0.25;0.2;0.166667,142.568838
462,40,10000,63.483585,12,4;5;5;6;3;3;3;3;2;3;2;1,time,0.25;0.2;0.166667,139.024632
463,40,10000,67.839411,11,3;4;4;4;6;3;3;3;4;3;3,time,0.25;0.2;0.166667,138.204481
464,40,10000,53.825495,9,8;4;4;4;4;7;3;4;2,time,0.25;0.2;0.166667,145.959961
465,40,10000,60.003686,11,6;4;4;4;4;3;3;3;5;3;1,time,0.25;0.2;0.166667,136.696003
466,40,10000,72.299442,9,4;5;5;7;5;5;3;4;2,time,0.25;0.2;0.166667,144.310839
467,40,10000,70.223416,10,4;5;4;6;4;3;5;4;4;1,time,0.25;0.2;0.166667,142.953051
468,40,10000,44.769065,9,6;4;7;6;4;4;3;3;3,time,0.25;0.2;0.166667,143.644777
469,40,10000,83.945485,11,6;4;3;3;4;5;4;4;3;3;1,time,0.25;0.2;0.166667,144.267640
470,40,10000,70.348927,12,6;5;4;3;3;3;3;3;4;2;2;2,time,0.25;0.2;0.166667,142.764707
471,40,10000,57.520182,9,4;6;6;5;4;3;4;4;4,time,0.25;0.2;0.166667,141.512013
472,40,10000,66.337484,9,6;5;5;4;3;7;5;3;2,time,0.25;0.2;0.166667,144.964628
473,40,10000,54.429172,9,5;4;7;6;3;4;3;3;5,time,0.25;0.2;0.166667,142.915023
474,40,10000,55.750192,11,4;6;3;4;4;3;3;5;3;2;3,time,0.25;0.2;0.166667,142.580662
475,40,10000,58.012637,11,5;3;4;3;6;4;5;4;3;2;1,time,0.25;0.2;0.166667,139.638931
476,40,10000,72.020399,10,3;3;5;4;5;6;3;4;3;4,time,0.25;0.2;0.166667,137.980104
477,40,10000,58.033054,10,6;4;5;5;5;4;4;2;3;2,time,0.25;0.2;0.166667,141.124089
478,40,10000,55.926428,11,4;6;3;4;4;4;4;3;3;3;2,time,0.25;0.2;0.166667,137.827690
479,40,10000,61.615577,11,3;5;4;3;7;4;3;2;4;2;3,time,0.25;0.2;0.166667,142.072385
480,40,10000,61.570647,9,6;4;3;5;6;7;4;3;2,time,0.25;0.2;0.166667,146.689615
481,40,10000,52.273463,11,5;6;3;7;4;3;3;3;2;2;2,time,0.25;0.2;0.166667,139.470289
482,40,10000,56.897553,9,3;6;6;5;4;5;3;4;4,time,0.25;0.2;0.166667,143.679952
483,40,10000,63.624134,11,6;6;5;4;3;5;3;3;2;2;1,time,0.25;0.2;0.166667,139.541097
484,40,10000,55.987417,9,3;4;4;5;8;5;3;4;4,time,0.25;0.2;0.166667,143.418914
485,40,10000,67.271632,12,7;4;4;5;3;2;3;3;2;2;3;2,time,0.25;0.2;0.166667,138.811483
486,40,10000,52.441002,10,5;4;3;5;4;4;3;3;3;6,time,0.25;0.2;0.166667,139.904682
487,40,10000,62.397688,10,4;7;3;4;4;4;3;5;4;2,time,0.25;0.2;0.166667,139.491443
488,40,10000,58.024075,11,4;3;5;6;4;3;3;4;3;3;2,time,0.25;0.2;0.166667,134.173870
489,40,10000,68.438662,10,5;4;7;4;4;4;4;3;2;3,time,0.25;0.2;0.166667,141.354589
490,40,10000,65.651855,10,6;4;3;4;4;4;3;6;5;1,time,0.25;0.2;0.166667,143.150787
491,40,10000,70.531491,11,3;4;3;3;5;6;4;3;3;4;2,time,0.25;0.2;0.166667,139.866533
492,40,10000,82.712751,11,6;3;3;4;6;3;3;4;2;3;3,time,0.25;0.2;0.166667,140.937419
493,40,10000,61.002122,10,3;4;6;3;5;6;4;5;3;1,time,0.25;0.2;0.166667,142.243452
494,40,10000,71.684655,10,6;4;6;4;3;5;3;4;3;2,time,0.25;0.2;0.166667,142.143615
495,40,10000,56.485590,11,4;4;3;3;3;5;3;4;4;3;4,time,0.25;0.2;0.166667,140.599988
496,40,10000,59.852221,9,4;5;6;5;5;3;5;5;2,time,0.25;0.2;0.166667,141.499526
497,40,10000,65.836028,11,4;3;5;5;4;4;4;3;4;3;1,time,0.25;0.2;0.166667,139.529082
498,40,10000,67.044094,10,7;3;5;3;6;3;4;4;3;2,time,0.25;0.2;0.166667,144.356015
499,40,10000,71.657668,12,3;5;6;6;3;3;3;2;3;3;2;1,time,0.25;0.2;0.166667,143.495641
500,40,10000,70.747588,11,3;5;3;3;4;6;3;3;4;3;3,time,0.25;0.2;0.166667,140.396730
501,40,10000,57.727909,10,3;5;3;6;4;4;4;5;3;3,time,0.25;0.2;0.166667,141.114742
502,40,10000,57.565641,10,4;3;6;4;4;6;4;3;3;3,time,0.25;0.2;0.166667,139.341000
503,40,10000,63.473962,10,6;4;5;4;4;3;3;3;4;4,time,0.25;0.2;0.166667,140.837747
