idx,N,iters,cost_min_sum,num_routes,len_routes,objective,v_speeds,elapsed_s
161,100,16000,138.268698,26,5;6;4;4;4;3;4;10;4;4;3;4;4;3;4;2;4;3;3;4;3;3;3;3;3;3,time,0.25;0.2;0.166667,1112.837481
162,100,16000,158.295001,26,4;3;4;6;3;4;5;6;5;4;3;4;4;3;3;3;5;3;3;7;5;3;3;3;3;1,time,0.25;0.2;0.166667,1109.057363
163,100,16000,146.873966,26,4;3;4;4;3;3;4;5;5;3;4;3;5;5;5;3;4;8;4;5;3;4;3;3;2;1,time,0.25;0.2;0.166667,1137.196988
164,100,16000,170.547217,27,3;4;3;4;5;3;3;3;3;6;3;4;4;5;4;4;3;3;5;3;5;4;3;3;3;4;3,time,0.25;0.2;0.166667,1125.666118
165,100,16000,152.595091,24,6;5;5;4;4;5;3;4;4;4;3;3;4;6;5;4;3;4;4;4;7;4;3;2,time,0.25;0.2;0.166667,1117.721063
166,100,16000,136.338166,23,4;5;3;5;6;5;4;4;3;6;5;5;4;5;4;6;5;4;3;4;2;4;4,time,0.25;0.2;0.166667,1115.907194
167,100,16000,125.407173,25,5;7;4;6;4;3;3;5;5;3;4;3;4;3;3;4;8;3;3;4;3;4;4;3;2,time,0.25;0.2;0.166667,1106.459782
168,100,16000,146.256312,25,5;4;5;5;6;3;5;5;4;5;3;4;4;4;3;4;4;3;3;5;4;3;3;3;3,time,0.25;0.2;0.166667,1123.506818
169,100,16000,167.690496,28,3;3;4;6;4;3;5;4;5;4;4;3;3;4;4;3;5;3;3;3;4;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,1116.118887
170,100,16000,109.373464,24,3;6;5;5;3;4;6;4;4;3;3;4;3;4;4;8;6;4;4;4;3;3;3;4,time,0.25;0.2;0.166667,1110.806652
171,100,16000,112.701554,24,5;5;3;5;4;4;3;5;6;6;6;4;3;4;4;4;5;3;4;5;2;3;4;3,time,0.25;0.2;0.166667,1109.699959
172,100,16000,161.182946,30,4;4;3;3;4;3;5;4;8;4;4;3;4;4;2;3;3;3;3;3;3;3;3;2;3;3;2;2;3;2,time,0.25;0.2;0.166667,1101.460730
173,100,16000,140.333350,27,5;5;4;4;4;4;3;5;3;4;3;3;3;6;3;6;4;4;4;3;3;3;3;3;3;2;3,time,0.25;0.2;0.166667,1116.861042
174,100,16000,137.511779,26,7;4;3;5;5;3;3;3;4;5;6;4;7;3;4;3;3;3;5;3;4;3;3;3;2;2,time,0.25;0.2;0.166667,1084.567075
175,100,16000,113.151886,24,6;5;5;6;5;4;3;4;4;4;3;4;7;3;4;4;6;5;4;4;3;3;2;2,time,0.25;0.2;0.166667,1118.201308
176,100,16000,127.888171,28,4;3;5;4;5;6;3;3;3;4;6;4;4;3;3;3;3;3;4;4;2;3;3;3;3;4;3;2,time,0.25;0.2;0.166667,1117.825913
177,100,16000,166.141037,25,4;4;4;3;7;3;7;4;4;4;4;6;4;3;5;3;4;4;5;6;4;3;2;2;1,time,0.25;0.2;0.166667,1103.494478
178,100,16000,173.846845,28,5;4;3;4;3;3;4;3;3;5;3;3;3;4;4;3;10;4;3;4;2;4;3;3;3;3;3;1,time,0.25;0.2;0.166667,1091.963625
179,100,16000,148.086323,24,5;4;3;5;5;5;7;5;3;3;4;5;5;3;3;5;4;4;4;4;5;3;3;3,time,0.25;0.2;0.166667,1131.617153
180,100,16000,144.848076,26,5;3;3;4;3;3;6;3;5;5;7;3;4;4;4;3;3;4;3;3;3;4;3;3;5;4,time,0.25;0.2;0.166667,1112.685367
181,100,16000,181.105436,25,8;3;6;4;3;3;4;4;3;4;4;4;3;5;4;3;5;5;3;4;5;4;3;3;3,time,0.25;0.2;0.166667,1125.002808
182,100,16000,167.041810,26,5;6;5;6;4;3;3;5;3;4;5;3;7;3;3;3;4;4;3;4;3;4;3;3;3;1,time,0.25;0.2;0.166667,1132.231138
183,100,16000,131.653302,26,6;3;4;4;3;3;6;4;9;5;3;3;3;3;5;3;3;4;3;3;3;3;5;3;4;2,time,0.25;0.2;0.166667,1091.188584
184,100,16000,153.003685,26,4;5;4;4;4;4;4;4;3;3;3;4;5;6;5;4;4;3;5;3;3;3;3;4;3;3,time,0.25;0.2;0.166667,1107.179316
185,100,16000,140.462662,27,4;3;5;4;5;3;4;3;4;5;3;6;5;3;4;3;5;3;4;3;3;3;3;3;3;3;3,time,0.25;0.2;0.166667,1093.723057
186,100,16000,149.873877,26,5;4;3;5;3;3;4;5;6;4;4;3;4;4;4;5;3;3;4;4;3;3;6;2;3;3,time,0.25;0.2;0.166667,1111.038475
187,100,16000,111.550398,23,4;6;5;4;7;5;6;3;7;4;3;6;3;3;5;3;3;4;3;4;4;5;3,time,0.25;0.2;0.166667,1124.724612
188,100,16000,124.666806,26,4;4;4;4;4;4;3;4;5;5;4;3;3;4;3;4;3;5;4;4;4;4;4;5;4;1,time,0.25;0.2;0.166667,1116.789531
189,100,16000,147.347639,25,6;4;3;6;3;4;4;4;3;3;4;6;4;6;5;4;3;4;4;3;6;3;2;3;3,time,0.25;0.2;0.166667,1109.788341
190,100,16000,129.298970,26,4;4;3;4;6;4;4;4;3;4;4;3;4;3;6;4;4;5;4;4;4;3;3;3;3;3,time,0.25;0.2;0.166667,1083.342492
191,100,16000,142.001435,24,4;3;5;6;4;5;6;3;5;4;3;6;5;6;5;5;3;4;3;3;4;3;3;2,time,0.25;0.2;0.166667,1131.451955
192,100,16000,134.588382,27,4;6;3;4;4;3;5;5;4;4;4;6;4;3;3;3;4;5;3;3;2;3;4;4;3;2;2,time,0.25;0.2;0.166667,1142.190681
193,100,16000,146.575973,27,6;7;4;3;4;3;3;3;4;3;4;6;3;3;3;3;4;4;3;4;5;3;3;3;3;3;3,time,0.25;0.2;0.166667,1117.669925
194,100,16000,122.119692,26,3;4;4;7;4;3;5;3;5;4;3;5;3;5;3;6;4;3;3;3;3;4;4;5;3;1,time,0.25;0.2;0.166667,1131.474825
195,100,16000,134.052519,26,4;4;4;5;4;6;4;4;4;4;4;3;3;3;6;4;4;3;4;4;4;4;3;4;3;1,time,0.25;0.2;0.166667,1115.242384
196,100,16000,159.131361,26,5;4;6;3;3;7;3;3;5;3;4;3;4;5;6;4;4;5;3;4;5;2;2;3;2;2,time,0.25;0.2;0.166667,1114.569561
197,100,16000,109.439493,24,7;4;6;3;4;4;6;5;3;3;7;5;6;5;5;4;3;3;3;3;4;3;3;1,time,0.25;0.2;0.166667,1117.976525
198,100,16000,130.471449,24,5;4;3;5;6;5;4;4;3;3;3;4;5;6;6;3;3;3;3;4;4;7;3;4,time,0.25;0.2;0.166667,1113.306534
199,100,16000,131.722709,25,4;5;4;6;3;4;4;5;5;3;3;5;4;3;3;3;3;6;3;4;5;3;5;3;4,time,0.25;0.2;0.166667,1133.951585
200,100,16000,141.999357,23,6;6;6;3;6;4;4;4;3;4;4;5;7;5;5;4;3;7;3;3;4;3;1,time,0.25;0.2;0.166667,1128.494006
201,100,16000,154.000621,26,7;4;6;3;4;3;5;4;5;5;3;4;5;4;4;5;4;4;3;3;2;3;3;3;2;2,time,0.25;0.2;0.166667,1112.767787
202,100,16000,165.012069,24,6;4;4;4;7;3;4;5;3;5;4;4;3;4;5;3;4;3;3;6;4;4;3;5,time,0.25;0.2;0.166667,1111.265543
203,100,16000,125.948244,27,4;5;5;3;3;4;4;6;4;5;3;3;3;4;4;5;4;3;3;4;4;3;3;2;3;3;3,time,0.25;0.2;0.166667,1177.520893
204,100,16000,155.794673,25,6;5;6;3;3;5;5;4;3;3;4;3;3;4;4;5;4;5;3;3;6;4;4;3;2,time,0.25;0.2;0.166667,1134.722372
205,100,16000,129.299291,25,6;5;3;3;3;3;4;4;6;5;4;7;4;4;5;3;4;3;3;3;3;4;3;4;4,time,0.25;0.2;0.166667,1113.472427
206,100,16000,171.918551,27,4;5;7;5;4;5;4;3;4;5;4;3;3;4;3;4;3;4;3;3;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,1124.716114
207,100,16000,150.967007,25,7;4;5;3;6;4;4;4;6;5;3;5;4;4;4;4;4;2;3;4;4;3;3;4;1,time,0.25;0.2;0.166667,1122.340024
208,100,16000,108.263712,23,4;5;4;4;5;5;6;3;3;7;4;3;4;4;3;5;3;4;4;5;4;5;6,time,0.25;0.2;0.166667,1125.168443
209,100,16000,158.247525,25,3;5;5;4;6;4;4;4;4;3;3;4;5;4;4;4;5;3;4;5;5;3;3;3;3,time,0.25;0.2;0.166667,1128.659022
210,100,16000,130.638461,26,4;6;5;5;3;3;4;4;4;5;6;3;4;5;3;4;5;3;4;3;4;3;3;2;3;2,time,0.25;0.2;0.166667,1093.405405
211,100,16000,146.582761,25,3;6;3;5;5;3;4;7;6;4;4;4;5;4;5;3;3;3;3;3;5;3;4;3;2,time,0.25;0.2;0.166667,1113.458608
212,100,16000,145.537962,23,5;6;4;5;4;5;5;3;5;5;3;6;3;4;3;4;4;3;4;5;4;6;4,time,0.25;0.2;0.166667,1130.312241
213,100,16000,157.810902,26,6;4;5;4;3;5;3;4;4;4;6;4;3;5;7;4;5;4;3;4;3;2;2;2;2;2,time,0.25;0.2;0.166667,1103.833761
214,100,16000,166.767222,26,4;4;3;4;3;3;5;5;6;5;3;6;3;6;3;3;6;4;3;4;3;3;4;3;2;2,time,0.25;0.2;0.166667,1122.954849
215,100,16000,165.042693,26,5;4;5;4;4;4;4;4;5;4;5;4;8;3;3;3;4;3;4;3;3;4;3;3;2;2,time,0.25;0.2;0.166667,1111.776777
216,100,16000,107.406748,25,4;6;3;4;5;4;4;6;4;3;6;6;5;4;4;3;4;3;3;3;3;3;3;4;3,time,0.25;0.2;0.166667,1128.806986
217,100,16000,144.617679,25,4;5;5;4;5;6;4;3;5;6;3;5;3;4;4;3;4;4;3;4;4;4;4;3;1,time,0.25;0.2;0.166667,1124.189972
218,100,16000,170.922767,29,4;4;4;4;4;3;3;5;4;4;3;3;4;3;3;4;4;3;3;4;4;3;3;4;3;3;3;2;2,time,0.25;0.2;0.166667,1089.447271
219,100,16000,136.315386,25,6;6;5;5;4;7;3;3;3;4;5;4;4;4;4;4;4;3;5;4;3;3;2;3;2,time,0.25;0.2;0.166667,1135.510395
220,100,16000,127.121438,25,5;4;3;3;9;3;5;3;6;5;3;3;3;4;4;3;3;3;5;5;4;4;3;4;3,time,0.25;0.2;0.166667,1164.693975
221,100,16000,116.913992,24,4;6;5;4;3;4;3;4;5;5;3;4;5;4;3;4;3;7;4;6;4;5;4;1,time,0.25;0.2;0.166667,1124.083919
222,100,16000,184.297545,29,4;4;3;5;3;3;5;4;3;3;3;6;4;3;3;4;3;3;5;4;3;3;4;3;2;3;3;2;2,time,0.25;0.2;0.166667,1115.674796
223,100,16000,147.704552,25,5;4;3;7;3;6;7;3;4;3;7;7;3;4;5;3;3;3;3;3;3;3;4;2;2,time,0.25;0.2;0.166667,1128.361386
224,100,16000,148.737619,26,5;9;6;5;4;4;4;3;3;5;3;4;3;6;4;5;3;3;3;3;3;3;3;2;2;2,time,0.25;0.2;0.166667,1119.961069
225,100,16000,155.748778,27,5;4;3;3;3;5;4;4;6;5;5;5;4;3;3;3;3;3;3;3;3;3;3;5;3;3;3,time,0.25;0.2;0.166667,1100.116742
226,100,16000,117.770442,24,4;4;3;8;3;4;5;4;6;5;5;4;3;4;3;4;6;4;3;4;5;3;3;3,time,0.25;0.2;0.166667,1138.831476
227,100,16000,122.144908,26,7;4;5;6;3;7;8;3;3;4;4;4;5;3;4;3;3;3;3;3;3;3;3;2;2;2,time,0.25;0.2;0.166667,1112.030662
228,100,16000,138.206788,25,7;4;4;4;6;4;4;5;3;3;3;3;6;6;4;4;7;6;3;3;3;2;2;2;2,time,0.25;0.2;0.166667,1224.029756
229,100,16000,147.655397,27,4;6;5;4;4;4;3;3;3;3;4;5;5;3;4;5;5;3;3;3;3;3;3;3;5;3;1,time,0.25;0.2;0.166667,1292.429565
230,100,16000,129.670943,25,4;3;6;4;4;5;4;3;4;5;3;4;4;5;4;4;3;4;4;6;5;3;5;2;2,time,0.25;0.2;0.166667,1290.131986
231,100,16000,125.165980,25,5;3;6;3;7;8;4;4;5;3;4;3;3;3;4;3;5;3;4;5;4;3;3;2;3,time,0.25;0.2;0.166667,1314.149103
232,100,16000,136.846291,24,3;5;3;6;5;5;3;4;5;4;4;3;3;5;4;4;4;5;9;4;4;3;4;1,time,0.25;0.2;0.166667,1328.059417
233,100,16000,137.415880,27,5;5;4;5;3;7;4;4;3;3;5;3;3;3;3;6;4;3;5;4;3;3;2;3;2;3;2,time,0.25;0.2;0.166667,1294.305552
234,100,16000,129.890171,29,5;3;5;5;6;4;5;4;3;3;3;3;3;3;4;3;4;3;3;3;4;3;2;4;2;2;3;3;2,time,0.25;0.2;0.166667,1281.370482
235,100,16000,175.254070,25,5;4;6;6;3;4;4;4;4;6;6;5;4;3;6;4;4;2;4;4;3;2;2;2;3,time,0.25;0.2;0.166667,1303.951452
236,100,16000,116.575463,26,3;8;4;5;4;6;4;5;3;4;3;5;4;3;5;3;3;3;3;5;3;3;4;4;2;1,time,0.25;0.2;0.166667,1289.063676
237,100,16000,149.476835,26,5;3;3;5;4;3;5;3;5;3;4;4;4;4;3;3;3;3;4;3;4;8;4;3;3;4,time,0.25;0.2;0.166667,1311.114760
238,100,16000,137.853912,25,6;4;7;6;5;5;4;3;3;7;4;3;5;3;3;4;2;3;3;2;3;3;4;3;5,time,0.25;0.2;0.166667,1307.563072
239,100,16000,139.081767,26,3;5;5;6;4;4;4;4;5;3;5;5;6;5;4;5;3;3;2;3;3;2;3;3;3;2,time,0.25;0.2;0.166667,1290.152524
240,100,16000,123.945079,26,4;5;3;3;8;3;3;3;5;3;4;4;5;7;3;3;3;4;3;3;4;5;3;4;3;2,time,0.25;0.2;0.166667,1306.070735
241,100,16000,181.939566,25,4;5;3;7;5;4;4;5;3;4;3;5;3;4;3;3;4;3;4;3;4;4;6;3;4,time,0.25;0.2;0.166667,1270.490749
242,100,16000,131.300204,25,5;4;6;4;4;5;5;3;3;4;5;5;4;3;6;3;6;3;3;4;5;3;3;2;2,time,0.25;0.2;0.166667,1268.354850
243,100,16000,119.769948,26,7;6;5;4;6;3;6;3;4;3;3;5;3;3;4;4;3;3;3;2;3;3;3;4;3;4,time,0.25;0.2;0.166667,1292.632120
244,100,16000,148.159379,28,3;6;3;6;4;5;4;5;3;6;3;3;3;3;4;3;3;3;4;3;3;3;3;3;3;3;3;2,time,0.25;0.2;0.166667,1263.054029
245,100,16000,116.071679,24,4;5;4;5;4;4;5;3;4;4;3;7;3;3;4;4;3;3;5;3;8;4;4;4,time,0.25;0.2;0.166667,1299.243592
246,100,16000,152.402279,27,5;4;5;6;4;3;3;4;4;5;6;3;4;3;3;4;3;4;3;3;4;2;3;3;3;3;3,time,0.25;0.2;0.166667,1275.512601
247,100,16000,128.765303,26,3;5;4;3;6;5;5;3;4;4;3;4;5;3;3;4;3;4;4;3;4;3;3;3;5;4,time,0.25;0.2;0.166667,1301.493098
248,100,16000,154.415879,26,5;6;3;4;4;5;4;4;4;4;5;4;4;3;3;5;3;4;5;5;3;4;3;2;2;2,time,0.25;0.2;0.166667,1306.278805
249,100,16000,132.591875,24,4;5;4;5;4;5;4;6;4;6;4;4;3;6;4;5;4;4;4;3;3;3;4;2,time,0.25;0.2;0.166667,1263.817713
250,100,16000,126.413379,24,7;5;5;3;4;7;4;4;4;5;5;3;4;4;4;3;4;4;4;4;3;4;4;2,time,0.25;0.2;0.166667,1185.041825
251,100,16000,125.456562,23,3;4;5;3;7;5;6;4;5;5;5;3;3;4;5;4;4;5;5;5;3;4;3,time,0.25;0.2;0.166667,1226.171434
252,100,16000,138.247106,27,3;4;3;3;5;5;4;4;3;3;4;5;6;4;4;5;4;3;3;3;3;3;3;4;3;3;3,time,0.25;0.2;0.166667,1174.122181
253,100,16000,136.424052,23,6;3;4;3;4;6;4;5;4;3;7;5;5;7;4;4;3;6;3;3;4;4;3,time,0.25;0.2;0.166667,1217.045405
254,100,16000,120.115246,25,5;5;4;5;7;4;3;4;3;3;3;4;3;5;3;5;4;3;3;5;4;5;3;4;3,time,0.25;0.2;0.166667,1189.998732
255,100,16000,125.574282,26,6;4;4;7;3;4;4;4;3;3;6;5;5;4;5;3;3;4;4;3;3;3;2;3;2;3,time,0.25;0.2;0.166667,1174.706177
256,100,16000,142.182536,25,6;5;4;4;4;5;8;3;3;5;4;3;3;4;5;4;4;4;3;5;3;3;4;2;2,time,0.25;0.2;0.166667,1187.941574
257,100,16000,140.924797,26,6;4;4;5;5;5;4;3;4;4;3;3;5;4;5;5;4;4;4;3;3;3;3;3;2;2,time,0.25;0.2;0.166667,1207.859519
258,100,16000,139.315794,25,4;4;4;4;5;4;6;4;4;3;3;3;3;5;4;4;4;3;5;6;4;3;4;4;3,time,0.25;0.2;0.166667,1181.420710
259,100,16000,135.588412,25,3;4;3;6;4;4;3;5;5;4;3;6;5;6;4;5;3;4;4;3;3;3;4;3;3,time,0.25;0.2;0.166667,1189.591543
260,100,16000,129.844558,24,7;6;5;4;5;4;4;4;4;5;4;4;3;5;3;5;4;4;3;5;4;3;3;2,time,0.25;0.2;0.166667,1215.500198
261,100,16000,120.207426,25,4;6;3;6;4;5;4;3;4;4;5;8;5;4;4;4;4;3;4;3;4;3;2;2;2,time,0.25;0.2;0.166667,1181.902153
262,100,16000,157.465586,26,3;4;5;5;5;4;3;3;3;4;3;4;3;5;3;4;5;6;3;6;5;3;4;3;2;2,time,0.25;0.2;0.166667,1178.359376
263,100,16000,127.880040,27,5;3;4;3;7;3;4;4;6;4;5;3;4;3;3;3;3;3;3;4;3;3;5;4;2;3;3,time,0.25;0.2;0.166667,1180.300985
264,100,16000,158.469217,26,6;5;4;4;4;5;4;5;6;3;3;4;3;3;4;4;3;4;3;4;3;4;3;3;3;3,time,0.25;0.2;0.166667,1193.666763
265,100,16000,155.385775,27,4;3;5;5;5;4;3;4;5;4;3;3;3;4;3;3;3;5;3;5;4;3;4;3;3;3;3,time,0.25;0.2;0.166667,1216.611124
266,100,16000,124.377887,27,4;6;4;6;3;4;5;5;4;4;3;3;3;5;4;4;5;3;3;5;3;3;3;3;2;2;1,time,0.25;0.2;0.166667,1175.091786
267,100,16000,165.682061,25,4;3;6;4;8;3;4;4;4;4;3;3;4;4;4;5;3;4;5;4;3;4;3;4;3,time,0.25;0.2;0.166667,1183.887566
268,100,16000,159.121377,27,5;6;4;5;3;3;4;3;4;4;4;4;5;3;3;3;3;5;4;3;3;3;4;5;2;3;2,time,0.25;0.2;0.166667,1184.999468
269,100,16000,115.844513,24,3;7;3;6;6;5;3;7;4;6;5;5;5;3;4;3;3;3;3;4;3;3;3;3,time,0.25;0.2;0.166667,1169.142798
270,100,16000,147.642523,27,4;3;3;5;5;4;4;4;3;3;4;6;4;4;3;5;3;3;3;7;4;2;3;3;4;2;2,time,0.25;0.2;0.166667,1178.034769
271,100,16000,156.458771,27,4;7;5;3;5;4;5;4;3;3;4;3;4;3;3;4;4;4;3;3;3;4;3;3;2;4;3,time,0.25;0.2;0.166667,1188.722950
272,100,16000,143.271560,26,6;3;5;5;4;4;3;4;4;6;3;5;3;5;4;3;4;3;5;3;3;3;4;3;3;2,time,0.25;0.2;0.166667,1145.847900
273,100,16000,184.032781,29,3;4;4;3;4;4;4;4;3;3;8;4;3;4;3;4;2;3;3;3;2;4;4;3;2;3;4;2;3,time,0.25;0.2;0.166667,1145.221502
274,100,16000,167.333166,26,5;7;7;5;5;4;3;3;3;5;3;4;5;3;5;4;5;3;3;3;3;2;3;2;3;2,time,0.25;0.2;0.166667,1146.397524
275,100,16000,127.633183,26,3;5;5;4;3;4;3;5;3;3;6;4;5;3;3;6;5;4;3;3;3;5;5;3;3;1,time,0.25;0.2;0.166667,1134.283026
276,100,16000,115.683883,27,3;4;3;5;4;3;3;5;5;4;4;4;4;3;3;5;4;3;6;4;3;2;3;3;4;3;3,time,0.25;0.2;0.166667,1135.642000
277,100,16000,166.035967,28,3;7;3;4;4;4;6;4;3;5;4;3;5;3;3;3;3;3;5;3;3;3;2;3;3;3;3;2,time,0.25;0.2;0.166667,1134.173039
278,100,16000,125.194033,25,7;3;5;4;3;4;6;3;3;6;4;3;6;5;3;4;4;3;4;4;4;3;3;3;3,time,0.25;0.2;0.166667,1153.741793
279,100,16000,141.388176,25,4;5;5;6;4;5;5;5;6;4;4;3;4;6;3;4;4;3;3;5;2;4;2;2;2,time,0.25;0.2;0.166667,1139.938967
280,100,16000,147.262121,25,3;4;3;5;4;6;4;4;5;4;3;6;6;3;5;3;4;3;5;3;4;3;3;4;3,time,0.25;0.2;0.166667,1152.205002
281,100,16000,134.140382,26,4;3;5;6;6;7;4;6;4;3;4;3;3;3;4;3;3;3;3;3;3;5;3;3;3;3,time,0.25;0.2;0.166667,1160.379617
282,100,16000,146.601092,28,4;4;4;4;4;5;5;5;3;3;4;4;3;6;3;4;5;2;3;3;3;3;3;3;3;3;3;1,time,0.25;0.2;0.166667,1157.282530
283,100,16000,134.060337,26,5;5;4;5;4;3;5;3;3;4;3;3;4;3;4;3;3;4;4;4;3;3;6;6;3;3,time,0.25;0.2;0.166667,1151.944040
284,100,16000,110.101428,24,4;5;7;8;4;5;5;5;4;3;5;3;5;4;3;4;4;3;3;3;3;4;4;2,time,0.25;0.2;0.166667,1163.855672
285,100,16000,135.591978,27,4;4;4;4;3;4;6;4;5;6;3;3;5;4;3;4;3;3;3;3;3;3;3;3;4;3;3,time,0.25;0.2;0.166667,1144.509524
286,100,16000,126.128469,25,6;5;6;3;5;7;3;5;5;3;3;3;5;4;4;3;4;3;3;4;3;4;4;4;1,time,0.25;0.2;0.166667,1137.833875
287,100,16000,155.413215,23,4;4;3;3;4;7;3;5;4;6;6;6;3;3;4;6;4;4;7;3;3;5;3,time,0.25;0.2;0.166667,1154.914402
288,100,16000,145.273850,27,3;4;3;7;4;3;5;4;4;3;3;5;8;5;3;3;4;3;3;4;2;3;3;3;3;3;2,time,0.25;0.2;0.166667,1167.886279
289,100,16000,147.728293,25,5;3;5;5;5;4;3;4;4;3;4;4;7;6;3;3;4;4;5;4;5;3;3;3;1,time,0.25;0.2;0.166667,1136.573917
290,100,16000,142.324942,25,5;6;4;4;3;4;5;6;5;5;3;5;3;3;5;3;3;4;4;3;4;3;4;3;3,time,0.25;0.2;0.166667,1146.908403
291,100,16000,170.395027,27,4;4;4;4;3;3;3;4;4;3;4;4;5;5;3;4;4;4;3;3;4;3;4;3;4;4;3,time,0.25;0.2;0.166667,1202.852586
292,100,16000,161.588785,26,4;6;3;3;3;6;4;4;6;5;4;5;4;3;3;5;3;3;3;4;3;4;3;3;3;3,time,0.25;0.2;0.166667,1278.716747
293,100,16000,129.252314,24,5;3;6;4;4;4;6;4;5;4;3;6;4;3;3;4;4;4;5;5;4;4;3;3,time,0.25;0.2;0.166667,1275.498255
294,100,16000,125.310366,25,4;4;6;5;6;4;4;4;7;3;5;3;3;3;4;3;3;4;3;5;4;5;4;2;2,time,0.25;0.2;0.166667,1266.526049
295,100,16000,126.134951,26,6;5;5;3;4;6;4;5;5;3;3;3;4;5;3;4;3;5;3;4;3;3;4;3;2;2,time,0.25;0.2;0.166667,1315.964642
296,100,16000,161.168258,26,3;4;4;6;4;6;4;5;3;4;5;3;3;4;3;5;4;3;3;3;3;3;5;4;3;3,time,0.25;0.2;0.166667,1296.688310
297,100,16000,160.917422,29,4;5;4;3;6;5;4;3;3;4;3;3;3;4;3;3;3;3;3;3;4;3;2;4;3;4;3;2;3,time,0.25;0.2;0.166667,1334.053416
298,100,16000,175.963723,27,5;3;4;3;3;5;4;4;7;4;8;3;4;3;4;4;3;3;4;3;3;2;3;3;3;3;2,time,0.25;0.2;0.166667,1334.370141
299,100,16000,142.099463,24,6;5;4;4;5;3;5;4;4;3;5;3;4;4;3;4;5;4;5;4;6;5;3;2,time,0.25;0.2;0.166667,1322.624832
300,100,16000,121.932849,26,4;3;4;7;3;6;3;5;4;5;5;3;3;4;5;3;4;3;3;3;4;3;3;3;6;1,time,0.25;0.2;0.166667,1322.112643
301,100,16000,111.942789,24,5;7;4;4;6;5;6;5;3;3;4;4;5;4;4;3;3;5;3;3;3;4;4;3,time,0.25;0.2;0.166667,1295.964937
302,100,16000,137.015776,26,6;4;3;5;4;6;4;5;4;4;4;3;5;3;3;6;4;3;3;3;3;3;4;3;2;3,time,0.25;0.2;0.166667,1317.637860
303,100,16000,133.869960,23,5;6;4;5;5;4;5;4;4;4;5;7;7;3;3;3;3;4;4;6;4;3;2,time,0.25;0.2;0.166667,1313.112616
304,100,16000,166.889153,24,7;5;4;5;5;5;4;4;5;4;5;7;3;3;3;3;3;3;3;3;5;4;4;3,time,0.25;0.2;0.166667,1327.948742
305,100,16000,132.373212,25,4;5;6;3;6;5;3;4;5;5;4;3;5;5;3;3;5;3;4;3;3;4;3;2;4,time,0.25;0.2;0.166667,1311.358014
306,100,16000,147.783581,26,5;4;4;3;4;4;4;3;3;4;3;5;4;4;3;3;3;4;4;4;3;6;4;4;3;5,time,0.25;0.2;0.166667,1306.326584
307,100,16000,132.376497,24,4;5;7;4;5;4;4;4;4;3;4;4;4;5;4;5;5;4;4;5;3;3;2;4,time,0.25;0.2;0.166667,1307.526645
308,100,16000,121.840886,25,5;6;3;3;5;4;4;4;4;5;6;5;3;4;3;6;4;5;3;4;3;3;2;3;3,time,0.25;0.2;0.166667,1300.856263
309,100,16000,114.161302,23,6;6;7;5;4;3;5;5;3;3;4;5;5;4;4;4;5;5;4;3;4;5;1,time,0.25;0.2;0.166667,1313.811216
310,100,16000,182.934787,25,6;4;3;3;4;5;4;4;3;3;5;4;5;6;3;5;3;3;5;4;3;5;3;4;3,time,0.25;0.2;0.166667,1307.780867
311,100,16000,152.995215,26,4;3;4;6;4;4;4;4;4;4;4;4;4;3;4;3;5;5;4;3;3;5;3;3;3;3,time,0.25;0.2;0.166667,1287.915069
312,100,16000,149.125394,24,7;5;5;5;3;7;4;7;6;3;3;5;4;3;3;4;3;3;4;4;4;3;3;2,time,0.25;0.2;0.166667,1233.341227
313,100,16000,148.596755,24,4;5;4;4;5;5;3;5;5;5;4;4;4;8;3;3;3;4;3;3;5;3;5;3,time,0.25;0.2;0.166667,1174.777354
314,100,16000,148.971734,27,5;3;5;3;4;3;4;4;4;3;4;3;4;4;5;4;4;3;3;3;3;3;4;4;3;4;4,time,0.25;0.2;0.166667,1285.055967
315,100,16000,145.091948,26,4;5;4;6;3;5;3;5;6;4;5;4;3;3;4;4;3;3;4;3;4;3;3;3;3;3,time,0.25;0.2;0.166667,1244.738436
316,100,16000,168.442274,24,6;5;6;4;4;4;3;5;6;3;3;4;5;3;6;3;4;4;5;3;4;3;5;2,time,0.25;0.2;0.166667,1264.241688
317,100,16000,148.284136,29,4;5;3;4;6;4;4;3;7;3;3;4;4;3;4;3;3;3;3;3;3;3;4;2;2;3;2;3;2,time,0.25;0.2;0.166667,1226.600387
318,100,16000,168.059788,25,7;5;5;4;4;5;3;3;5;3;4;5;6;3;4;4;5;7;3;3;3;2;2;3;2,time,0.25;0.2;0.166667,1239.042674
319,100,16000,130.997967,25,5;4;4;3;6;6;3;3;4;3;3;5;4;5;5;3;3;4;4;4;3;6;4;3;3,time,0.25;0.2;0.166667,1223.832443
320,100,16000,166.621199,27,6;5;5;4;3;3;3;3;4;4;3;4;4;6;4;4;3;3;3;5;3;3;3;4;3;3;2,time,0.25;0.2;0.166667,1203.488268
321,100,16000,150.244356,25,4;4;3;3;6;4;6;6;4;5;5;5;4;4;4;4;6;3;4;2;3;3;2;3;3,time,0.25;0.2;0.166667,1239.196416
